session_id,station_id,energy_kwh,duration_min,city 
776,ST776,10.5,30,HCMC 
777,ST777,10.5,30,HCMC 
778,ST778,10.5,30,HCMC 
779,ST779,10.5,30,HCMC 
780,ST780,10.5,30,HCMC 
781,ST781,10.5,30,HCMC 
782,ST782,10.5,30,HCMC 
783,ST783,10.5,30,HCMC 
784,ST784,10.5,30,HCMC 
785,ST785,10.5,30,HCMC 
786,ST786,10.5,30,HCMC 
787,ST787,10.5,30,HCMC 
788,ST788,10.5,30,HCMC 
789,ST789,10.5,30,HCMC 
790,ST790,10.5,30,HCMC 
791,ST791,10.5,30,HCMC 
792,ST792,10.5,30,HCMC 
793,ST793,10.5,30,HCMC 
794,ST794,10.5,30,HCMC 
795,ST795,10.5,30,HCMC 
796,ST796,10.5,30,HCMC 
797,ST797,10.5,30,HCMC 
798,ST798,10.5,30,HCMC 
799,ST799,10.5,30,HCMC 
800,ST800,10.5,30,HCMC 
801,ST801,10.5,30,HCMC 
802,ST802,10.5,30,HCMC 
803,ST803,10.5,30,HCMC 
804,ST804,10.5,30,HCMC 
805,ST805,10.5,30,HCMC 
806,ST806,10.5,30,HCMC 
807,ST807,10.5,30,HCMC 
808,ST808,10.5,30,HCMC 
809,ST809,10.5,30,HCMC 
810,ST810,10.5,30,HCMC 
811,ST811,10.5,30,HCMC 
812,ST812,10.5,30,HCMC 
813,ST813,10.5,30,HCMC 
814,ST814,10.5,30,HCMC 
815,ST815,10.5,30,HCMC 
816,ST816,10.5,30,HCMC 
817,ST817,10.5,30,HCMC 
818,ST818,10.5,30,HCMC 
819,ST819,10.5,30,HCMC 
820,ST820,10.5,30,HCMC 
821,ST821,10.5,30,HCMC 
822,ST822,10.5,30,HCMC 
823,ST823,10.5,30,HCMC 
824,ST824,10.5,30,HCMC 
825,ST825,10.5,30,HCMC 
826,ST826,10.5,30,HCMC 
827,ST827,10.5,30,HCMC 
828,ST828,10.5,30,HCMC 
829,ST829,10.5,30,HCMC 
830,ST830,10.5,30,HCMC 
831,ST831,10.5,30,HCMC 
832,ST832,10.5,30,HCMC 
833,ST833,10.5,30,HCMC 
834,ST834,10.5,30,HCMC 
835,ST835,10.5,30,HCMC 
836,ST836,10.5,30,HCMC 
837,ST837,10.5,30,HCMC 
838,ST838,10.5,30,HCMC 
839,ST839,10.5,30,HCMC 
840,ST840,10.5,30,HCMC 
841,ST841,10.5,30,HCMC 
842,ST842,10.5,30,HCMC 
843,ST843,10.5,30,HCMC 
844,ST844,10.5,30,HCMC 
845,ST845,10.5,30,HCMC 
846,ST846,10.5,30,HCMC 
847,ST847,10.5,30,HCMC 
848,ST848,10.5,30,HCMC 
849,ST849,10.5,30,HCMC 
850,ST850,10.5,30,HCMC 
851,ST851,10.5,30,HCMC 
852,ST852,10.5,30,HCMC 
853,ST853,10.5,30,HCMC 
854,ST854,10.5,30,HCMC 
855,ST855,10.5,30,HCMC 
856,ST856,10.5,30,HCMC 
857,ST857,10.5,30,HCMC 
858,ST858,10.5,30,HCMC 
859,ST859,10.5,30,HCMC 
860,ST860,10.5,30,HCMC 
861,ST861,10.5,30,HCMC 
862,ST862,10.5,30,HCMC 
863,ST863,10.5,30,HCMC 
864,ST864,10.5,30,HCMC 
865,ST865,10.5,30,HCMC 
866,ST866,10.5,30,HCMC 
867,ST867,10.5,30,HCMC 
868,ST868,10.5,30,HCMC 
869,ST869,10.5,30,HCMC 
870,ST870,10.5,30,HCMC 
871,ST871,10.5,30,HCMC 
872,ST872,10.5,30,HCMC 
873,ST873,10.5,30,HCMC 
874,ST874,10.5,30,HCMC 
875,ST875,10.5,30,HCMC 
876,ST876,10.5,30,HCMC 
877,ST877,10.5,30,HCMC 
878,ST878,10.5,30,HCMC 
879,ST879,10.5,30,HCMC 
880,ST880,10.5,30,HCMC 
881,ST881,10.5,30,HCMC 
882,ST882,10.5,30,HCMC 
883,ST883,10.5,30,HCMC 
884,ST884,10.5,30,HCMC 
885,ST885,10.5,30,HCMC 
886,ST886,10.5,30,HCMC 
887,ST887,10.5,30,HCMC 
888,ST888,10.5,30,HCMC 
889,ST889,10.5,30,HCMC 
890,ST890,10.5,30,HCMC 
891,ST891,10.5,30,HCMC 
892,ST892,10.5,30,HCMC 
893,ST893,10.5,30,HCMC 
894,ST894,10.5,30,HCMC 
895,ST895,10.5,30,HCMC 
896,ST896,10.5,30,HCMC 
897,ST897,10.5,30,HCMC 
898,ST898,10.5,30,HCMC 
899,ST899,10.5,30,HCMC 
900,ST900,10.5,30,HCMC 
901,ST901,10.5,30,HCMC 
902,ST902,10.5,30,HCMC 
903,ST903,10.5,30,HCMC 
904,ST904,10.5,30,HCMC 
905,ST905,10.5,30,HCMC 
906,ST906,10.5,30,HCMC 
907,ST907,10.5,30,HCMC 
908,ST908,10.5,30,HCMC 
909,ST909,10.5,30,HCMC 
910,ST910,10.5,30,HCMC 
911,ST911,10.5,30,HCMC 
912,ST912,10.5,30,HCMC 
913,ST913,10.5,30,HCMC 
914,ST914,10.5,30,HCMC 
915,ST915,10.5,30,HCMC 
916,ST916,10.5,30,HCMC 
917,ST917,10.5,30,HCMC 
918,ST918,10.5,30,HCMC 
919,ST919,10.5,30,HCMC 
920,ST920,10.5,30,HCMC 
921,ST921,10.5,30,HCMC 
922,ST922,10.5,30,HCMC 
923,ST923,10.5,30,HCMC 
924,ST924,10.5,30,HCMC 
925,ST925,10.5,30,HCMC 
926,ST926,10.5,30,HCMC 
927,ST927,10.5,30,HCMC 
928,ST928,10.5,30,HCMC 
929,ST929,10.5,30,HCMC 
930,ST930,10.5,30,HCMC 
931,ST931,10.5,30,HCMC 
932,ST932,10.5,30,HCMC 
933,ST933,10.5,30,HCMC 
934,ST934,10.5,30,HCMC 
935,ST935,10.5,30,HCMC 
936,ST936,10.5,30,HCMC 
937,ST937,10.5,30,HCMC 
938,ST938,10.5,30,HCMC 
939,ST939,10.5,30,HCMC 
940,ST940,10.5,30,HCMC 
941,ST941,10.5,30,HCMC 
942,ST942,10.5,30,HCMC 
943,ST943,10.5,30,HCMC 
944,ST944,10.5,30,HCMC 
945,ST945,10.5,30,HCMC 
946,ST946,10.5,30,HCMC 
947,ST947,10.5,30,HCMC 
948,ST948,10.5,30,HCMC 
949,ST949,10.5,30,HCMC 
950,ST950,10.5,30,HCMC 
951,ST951,10.5,30,HCMC 
952,ST952,10.5,30,HCMC 
953,ST953,10.5,30,HCMC 
954,ST954,10.5,30,HCMC 
955,ST955,10.5,30,HCMC 
956,ST956,10.5,30,HCMC 
957,ST957,10.5,30,HCMC 
958,ST958,10.5,30,HCMC 
959,ST959,10.5,30,HCMC 
960,ST960,10.5,30,HCMC 
961,ST961,10.5,30,HCMC 
962,ST962,10.5,30,HCMC 
963,ST963,10.5,30,HCMC 
964,ST964,10.5,30,HCMC 
965,ST965,10.5,30,HCMC 
966,ST966,10.5,30,HCMC 
967,ST967,10.5,30,HCMC 
968,ST968,10.5,30,HCMC 
969,ST969,10.5,30,HCMC 
970,ST970,10.5,30,HCMC 
971,ST971,10.5,30,HCMC 
972,ST972,10.5,30,HCMC 
973,ST973,10.5,30,HCMC 
974,ST974,10.5,30,HCMC 
975,ST975,10.5,30,HCMC 
976,ST976,10.5,30,HCMC 
977,ST977,10.5,30,HCMC 
978,ST978,10.5,30,HCMC 
979,ST979,10.5,30,HCMC 
980,ST980,10.5,30,HCMC 
981,ST981,10.5,30,HCMC 
982,ST982,10.5,30,HCMC 
983,ST983,10.5,30,HCMC 
984,ST984,10.5,30,HCMC 
985,ST985,10.5,30,HCMC 
986,ST986,10.5,30,HCMC 
987,ST987,10.5,30,HCMC 
988,ST988,10.5,30,HCMC 
989,ST989,10.5,30,HCMC 
990,ST990,10.5,30,HCMC 
991,ST991,10.5,30,HCMC 
992,ST992,10.5,30,HCMC 
993,ST993,10.5,30,HCMC 
994,ST994,10.5,30,HCMC 
995,ST995,10.5,30,HCMC 
996,ST996,10.5,30,HCMC 
997,ST997,10.5,30,HCMC 
998,ST998,10.5,30,HCMC 
999,ST999,10.5,30,HCMC 
1000,ST1000,10.5,30,HCMC 
1001,ST1001,10.5,30,HCMC 
1002,ST1002,10.5,30,HCMC 
1003,ST1003,10.5,30,HCMC 
1004,ST1004,10.5,30,HCMC 
1005,ST1005,10.5,30,HCMC 
1006,ST1006,10.5,30,HCMC 
1007,ST1007,10.5,30,HCMC 
1008,ST1008,10.5,30,HCMC 
1009,ST1009,10.5,30,HCMC 
1010,ST1010,10.5,30,HCMC 
1011,ST1011,10.5,30,HCMC 
1012,ST1012,10.5,30,HCMC 
1013,ST1013,10.5,30,HCMC 
1014,ST1014,10.5,30,HCMC 
1015,ST1015,10.5,30,HCMC 
1016,ST1016,10.5,30,HCMC 
1017,ST1017,10.5,30,HCMC 
1018,ST1018,10.5,30,HCMC 
1019,ST1019,10.5,30,HCMC 
1020,ST1020,10.5,30,HCMC 
1021,ST1021,10.5,30,HCMC 
1022,ST1022,10.5,30,HCMC 
1023,ST1023,10.5,30,HCMC 
1024,ST1024,10.5,30,HCMC 
1025,ST1025,10.5,30,HCMC 
1026,ST1026,10.5,30,HCMC 
1027,ST1027,10.5,30,HCMC 
1028,ST1028,10.5,30,HCMC 
1029,ST1029,10.5,30,HCMC 
1030,ST1030,10.5,30,HCMC 
1031,ST1031,10.5,30,HCMC 
1032,ST1032,10.5,30,HCMC 
1033,ST1033,10.5,30,HCMC 
1034,ST1034,10.5,30,HCMC 
1035,ST1035,10.5,30,HCMC 
1036,ST1036,10.5,30,HCMC 
1037,ST1037,10.5,30,HCMC 
1038,ST1038,10.5,30,HCMC 
1039,ST1039,10.5,30,HCMC 
1040,ST1040,10.5,30,HCMC 
1041,ST1041,10.5,30,HCMC 
1042,ST1042,10.5,30,HCMC 
1043,ST1043,10.5,30,HCMC 
1044,ST1044,10.5,30,HCMC 
1045,ST1045,10.5,30,HCMC 
1046,ST1046,10.5,30,HCMC 
1047,ST1047,10.5,30,HCMC 
1048,ST1048,10.5,30,HCMC 
1049,ST1049,10.5,30,HCMC 
1050,ST1050,10.5,30,HCMC 
1051,ST1051,10.5,30,HCMC 
1052,ST1052,10.5,30,HCMC 
1053,ST1053,10.5,30,HCMC 
1054,ST1054,10.5,30,HCMC 
1055,ST1055,10.5,30,HCMC 
1056,ST1056,10.5,30,HCMC 
1057,ST1057,10.5,30,HCMC 
1058,ST1058,10.5,30,HCMC 
1059,ST1059,10.5,30,HCMC 
1060,ST1060,10.5,30,HCMC 
1061,ST1061,10.5,30,HCMC 
1062,ST1062,10.5,30,HCMC 
1063,ST1063,10.5,30,HCMC 
1064,ST1064,10.5,30,HCMC 
1065,ST1065,10.5,30,HCMC 
1066,ST1066,10.5,30,HCMC 
1067,ST1067,10.5,30,HCMC 
1068,ST1068,10.5,30,HCMC 
1069,ST1069,10.5,30,HCMC 
1070,ST1070,10.5,30,HCMC 
1071,ST1071,10.5,30,HCMC 
1072,ST1072,10.5,30,HCMC 
1073,ST1073,10.5,30,HCMC 
1074,ST1074,10.5,30,HCMC 
1075,ST1075,10.5,30,HCMC 
1076,ST1076,10.5,30,HCMC 
1077,ST1077,10.5,30,HCMC 
1078,ST1078,10.5,30,HCMC 
1079,ST1079,10.5,30,HCMC 
1080,ST1080,10.5,30,HCMC 
1081,ST1081,10.5,30,HCMC 
1082,ST1082,10.5,30,HCMC 
1083,ST1083,10.5,30,HCMC 
1084,ST1084,10.5,30,HCMC 
1085,ST1085,10.5,30,HCMC 
1086,ST1086,10.5,30,HCMC 
1087,ST1087,10.5,30,HCMC 
1088,ST1088,10.5,30,HCMC 
1089,ST1089,10.5,30,HCMC 
1090,ST1090,10.5,30,HCMC 
1091,ST1091,10.5,30,HCMC 
1092,ST1092,10.5,30,HCMC 
1093,ST1093,10.5,30,HCMC 
1094,ST1094,10.5,30,HCMC 
1095,ST1095,10.5,30,HCMC 
1096,ST1096,10.5,30,HCMC 
1097,ST1097,10.5,30,HCMC 
1098,ST1098,10.5,30,HCMC 
1099,ST1099,10.5,30,HCMC 
1100,ST1100,10.5,30,HCMC 
1101,ST1101,10.5,30,HCMC 
1102,ST1102,10.5,30,HCMC 
1103,ST1103,10.5,30,HCMC 
1104,ST1104,10.5,30,HCMC 
1105,ST1105,10.5,30,HCMC 
1106,ST1106,10.5,30,HCMC 
1107,ST1107,10.5,30,HCMC 
1108,ST1108,10.5,30,HCMC 
1109,ST1109,10.5,30,HCMC 
1110,ST1110,10.5,30,HCMC 
1111,ST1111,10.5,30,HCMC 
1112,ST1112,10.5,30,HCMC 
1113,ST1113,10.5,30,HCMC 
1114,ST1114,10.5,30,HCMC 
1115,ST1115,10.5,30,HCMC 
1116,ST1116,10.5,30,HCMC 
1117,ST1117,10.5,30,HCMC 
1118,ST1118,10.5,30,HCMC 
1119,ST1119,10.5,30,HCMC 
1120,ST1120,10.5,30,HCMC 
1121,ST1121,10.5,30,HCMC 
1122,ST1122,10.5,30,HCMC 
1123,ST1123,10.5,30,HCMC 
1124,ST1124,10.5,30,HCMC 
1125,ST1125,10.5,30,HCMC 
1126,ST1126,10.5,30,HCMC 
1127,ST1127,10.5,30,HCMC 
1128,ST1128,10.5,30,HCMC 
1129,ST1129,10.5,30,HCMC 
1130,ST1130,10.5,30,HCMC 
1131,ST1131,10.5,30,HCMC 
1132,ST1132,10.5,30,HCMC 
1133,ST1133,10.5,30,HCMC 
1134,ST1134,10.5,30,HCMC 
1135,ST1135,10.5,30,HCMC 
1136,ST1136,10.5,30,HCMC 
1137,ST1137,10.5,30,HCMC 
1138,ST1138,10.5,30,HCMC 
1139,ST1139,10.5,30,HCMC 
1140,ST1140,10.5,30,HCMC 
1141,ST1141,10.5,30,HCMC 
1142,ST1142,10.5,30,HCMC 
1143,ST1143,10.5,30,HCMC 
1144,ST1144,10.5,30,HCMC 
1145,ST1145,10.5,30,HCMC 
1146,ST1146,10.5,30,HCMC 
1147,ST1147,10.5,30,HCMC 
1148,ST1148,10.5,30,HCMC 
1149,ST1149,10.5,30,HCMC 
1150,ST1150,10.5,30,HCMC 
1151,ST1151,10.5,30,HCMC 
1152,ST1152,10.5,30,HCMC 
1153,ST1153,10.5,30,HCMC 
1154,ST1154,10.5,30,HCMC 
1155,ST1155,10.5,30,HCMC 
1156,ST1156,10.5,30,HCMC 
1157,ST1157,10.5,30,HCMC 
1158,ST1158,10.5,30,HCMC 
1159,ST1159,10.5,30,HCMC 
1160,ST1160,10.5,30,HCMC 
1161,ST1161,10.5,30,HCMC 
1162,ST1162,10.5,30,HCMC 
1163,ST1163,10.5,30,HCMC 
1164,ST1164,10.5,30,HCMC 
1165,ST1165,10.5,30,HCMC 
1166,ST1166,10.5,30,HCMC 
1167,ST1167,10.5,30,HCMC 
1168,ST1168,10.5,30,HCMC 
1169,ST1169,10.5,30,HCMC 
1170,ST1170,10.5,30,HCMC 
1171,ST1171,10.5,30,HCMC 
1172,ST1172,10.5,30,HCMC 
1173,ST1173,10.5,30,HCMC 
1174,ST1174,10.5,30,HCMC 
1175,ST1175,10.5,30,HCMC 
1176,ST1176,10.5,30,HCMC 
1177,ST1177,10.5,30,HCMC 
1178,ST1178,10.5,30,HCMC 
1179,ST1179,10.5,30,HCMC 
1180,ST1180,10.5,30,HCMC 
1181,ST1181,10.5,30,HCMC 
1182,ST1182,10.5,30,HCMC 
1183,ST1183,10.5,30,HCMC 
1184,ST1184,10.5,30,HCMC 
1185,ST1185,10.5,30,HCMC 
1186,ST1186,10.5,30,HCMC 
1187,ST1187,10.5,30,HCMC 
1188,ST1188,10.5,30,HCMC 
1189,ST1189,10.5,30,HCMC 
1190,ST1190,10.5,30,HCMC 
1191,ST1191,10.5,30,HCMC 
1192,ST1192,10.5,30,HCMC 
1193,ST1193,10.5,30,HCMC 
1194,ST1194,10.5,30,HCMC 
1195,ST1195,10.5,30,HCMC 
1196,ST1196,10.5,30,HCMC 
1197,ST1197,10.5,30,HCMC 
1198,ST1198,10.5,30,HCMC 
1199,ST1199,10.5,30,HCMC 
1200,ST1200,10.5,30,HCMC 
1201,ST1201,10.5,30,HCMC 
1202,ST1202,10.5,30,HCMC 
1203,ST1203,10.5,30,HCMC 
1204,ST1204,10.5,30,HCMC 
1205,ST1205,10.5,30,HCMC 
1206,ST1206,10.5,30,HCMC 
1207,ST1207,10.5,30,HCMC 
1208,ST1208,10.5,30,HCMC 
1209,ST1209,10.5,30,HCMC 
1210,ST1210,10.5,30,HCMC 
1211,ST1211,10.5,30,HCMC 
1212,ST1212,10.5,30,HCMC 
1213,ST1213,10.5,30,HCMC 
1214,ST1214,10.5,30,HCMC 
1215,ST1215,10.5,30,HCMC 
1216,ST1216,10.5,30,HCMC 
1217,ST1217,10.5,30,HCMC 
1218,ST1218,10.5,30,HCMC 
1219,ST1219,10.5,30,HCMC 
1220,ST1220,10.5,30,HCMC 
1221,ST1221,10.5,30,HCMC 
1222,ST1222,10.5,30,HCMC 
1223,ST1223,10.5,30,HCMC 
1224,ST1224,10.5,30,HCMC 
1225,ST1225,10.5,30,HCMC 
1226,ST1226,10.5,30,HCMC 
1227,ST1227,10.5,30,HCMC 
1228,ST1228,10.5,30,HCMC 
1229,ST1229,10.5,30,HCMC 
1230,ST1230,10.5,30,HCMC 
1231,ST1231,10.5,30,HCMC 
1232,ST1232,10.5,30,HCMC 
1233,ST1233,10.5,30,HCMC 
1234,ST1234,10.5,30,HCMC 
1235,ST1235,10.5,30,HCMC 
1236,ST1236,10.5,30,HCMC 
1237,ST1237,10.5,30,HCMC 
1238,ST1238,10.5,30,HCMC 
1239,ST1239,10.5,30,HCMC 
1240,ST1240,10.5,30,HCMC 
1241,ST1241,10.5,30,HCMC 
1242,ST1242,10.5,30,HCMC 
1243,ST1243,10.5,30,HCMC 
1244,ST1244,10.5,30,HCMC 
1245,ST1245,10.5,30,HCMC 
1246,ST1246,10.5,30,HCMC 
1247,ST1247,10.5,30,HCMC 
1248,ST1248,10.5,30,HCMC 
1249,ST1249,10.5,30,HCMC 
1250,ST1250,10.5,30,HCMC 
1251,ST1251,10.5,30,HCMC 
1252,ST1252,10.5,30,HCMC 
1253,ST1253,10.5,30,HCMC 
1254,ST1254,10.5,30,HCMC 
1255,ST1255,10.5,30,HCMC 
1256,ST1256,10.5,30,HCMC 
1257,ST1257,10.5,30,HCMC 
1258,ST1258,10.5,30,HCMC 
1259,ST1259,10.5,30,HCMC 
1260,ST1260,10.5,30,HCMC 
1261,ST1261,10.5,30,HCMC 
1262,ST1262,10.5,30,HCMC 
1263,ST1263,10.5,30,HCMC 
1264,ST1264,10.5,30,HCMC 
1265,ST1265,10.5,30,HCMC 
1266,ST1266,10.5,30,HCMC 
1267,ST1267,10.5,30,HCMC 
1268,ST1268,10.5,30,HCMC 
1269,ST1269,10.5,30,HCMC 
1270,ST1270,10.5,30,HCMC 
1271,ST1271,10.5,30,HCMC 
1272,ST1272,10.5,30,HCMC 
1273,ST1273,10.5,30,HCMC 
1274,ST1274,10.5,30,HCMC 
1275,ST1275,10.5,30,HCMC 
1276,ST1276,10.5,30,HCMC 
1277,ST1277,10.5,30,HCMC 
1278,ST1278,10.5,30,HCMC 
1279,ST1279,10.5,30,HCMC 
1280,ST1280,10.5,30,HCMC 
1281,ST1281,10.5,30,HCMC 
1282,ST1282,10.5,30,HCMC 
1283,ST1283,10.5,30,HCMC 
1284,ST1284,10.5,30,HCMC 
1285,ST1285,10.5,30,HCMC 
1286,ST1286,10.5,30,HCMC 
1287,ST1287,10.5,30,HCMC 
1288,ST1288,10.5,30,HCMC 
1289,ST1289,10.5,30,HCMC 
1290,ST1290,10.5,30,HCMC 
1291,ST1291,10.5,30,HCMC 
1292,ST1292,10.5,30,HCMC 
1293,ST1293,10.5,30,HCMC 
1294,ST1294,10.5,30,HCMC 
1295,ST1295,10.5,30,HCMC 
1296,ST1296,10.5,30,HCMC 
1297,ST1297,10.5,30,HCMC 
1298,ST1298,10.5,30,HCMC 
1299,ST1299,10.5,30,HCMC 
1300,ST1300,10.5,30,HCMC 
1301,ST1301,10.5,30,HCMC 
1302,ST1302,10.5,30,HCMC 
1303,ST1303,10.5,30,HCMC 
1304,ST1304,10.5,30,HCMC 
1305,ST1305,10.5,30,HCMC 
1306,ST1306,10.5,30,HCMC 
1307,ST1307,10.5,30,HCMC 
1308,ST1308,10.5,30,HCMC 
1309,ST1309,10.5,30,HCMC 
1310,ST1310,10.5,30,HCMC 
1311,ST1311,10.5,30,HCMC 
1312,ST1312,10.5,30,HCMC 
1313,ST1313,10.5,30,HCMC 
1314,ST1314,10.5,30,HCMC 
1315,ST1315,10.5,30,HCMC 
1316,ST1316,10.5,30,HCMC 
1317,ST1317,10.5,30,HCMC 
1318,ST1318,10.5,30,HCMC 
1319,ST1319,10.5,30,HCMC 
1320,ST1320,10.5,30,HCMC 
1321,ST1321,10.5,30,HCMC 
1322,ST1322,10.5,30,HCMC 
1323,ST1323,10.5,30,HCMC 
1324,ST1324,10.5,30,HCMC 
1325,ST1325,10.5,30,HCMC 
1326,ST1326,10.5,30,HCMC 
1327,ST1327,10.5,30,HCMC 
1328,ST1328,10.5,30,HCMC 
1329,ST1329,10.5,30,HCMC 
1330,ST1330,10.5,30,HCMC 
1331,ST1331,10.5,30,HCMC 
1332,ST1332,10.5,30,HCMC 
1333,ST1333,10.5,30,HCMC 
1334,ST1334,10.5,30,HCMC 
1335,ST1335,10.5,30,HCMC 
1336,ST1336,10.5,30,HCMC 
1337,ST1337,10.5,30,HCMC 
1338,ST1338,10.5,30,HCMC 
1339,ST1339,10.5,30,HCMC 
1340,ST1340,10.5,30,HCMC 
1341,ST1341,10.5,30,HCMC 
1342,ST1342,10.5,30,HCMC 
1343,ST1343,10.5,30,HCMC 
1344,ST1344,10.5,30,HCMC 
1345,ST1345,10.5,30,HCMC 
1346,ST1346,10.5,30,HCMC 
1347,ST1347,10.5,30,HCMC 
1348,ST1348,10.5,30,HCMC 
1349,ST1349,10.5,30,HCMC 
1350,ST1350,10.5,30,HCMC 
1351,ST1351,10.5,30,HCMC 
1352,ST1352,10.5,30,HCMC 
1353,ST1353,10.5,30,HCMC 
1354,ST1354,10.5,30,HCMC 
1355,ST1355,10.5,30,HCMC 
1356,ST1356,10.5,30,HCMC 
1357,ST1357,10.5,30,HCMC 
1358,ST1358,10.5,30,HCMC 
1359,ST1359,10.5,30,HCMC 
1360,ST1360,10.5,30,HCMC 
1361,ST1361,10.5,30,HCMC 
1362,ST1362,10.5,30,HCMC 
1363,ST1363,10.5,30,HCMC 
1364,ST1364,10.5,30,HCMC 
1365,ST1365,10.5,30,HCMC 
1366,ST1366,10.5,30,HCMC 
1367,ST1367,10.5,30,HCMC 
1368,ST1368,10.5,30,HCMC 
1369,ST1369,10.5,30,HCMC 
1370,ST1370,10.5,30,HCMC 
1371,ST1371,10.5,30,HCMC 
1372,ST1372,10.5,30,HCMC 
1373,ST1373,10.5,30,HCMC 
1374,ST1374,10.5,30,HCMC 
1375,ST1375,10.5,30,HCMC 
1376,ST1376,10.5,30,HCMC 
1377,ST1377,10.5,30,HCMC 
1378,ST1378,10.5,30,HCMC 
1379,ST1379,10.5,30,HCMC 
1380,ST1380,10.5,30,HCMC 
1381,ST1381,10.5,30,HCMC 
1382,ST1382,10.5,30,HCMC 
1383,ST1383,10.5,30,HCMC 
1384,ST1384,10.5,30,HCMC 
1385,ST1385,10.5,30,HCMC 
1386,ST1386,10.5,30,HCMC 
1387,ST1387,10.5,30,HCMC 
1388,ST1388,10.5,30,HCMC 
1389,ST1389,10.5,30,HCMC 
1390,ST1390,10.5,30,HCMC 
1391,ST1391,10.5,30,HCMC 
1392,ST1392,10.5,30,HCMC 
1393,ST1393,10.5,30,HCMC 
1394,ST1394,10.5,30,HCMC 
1395,ST1395,10.5,30,HCMC 
1396,ST1396,10.5,30,HCMC 
1397,ST1397,10.5,30,HCMC 
1398,ST1398,10.5,30,HCMC 
1399,ST1399,10.5,30,HCMC 
1400,ST1400,10.5,30,HCMC 
1401,ST1401,10.5,30,HCMC 
1402,ST1402,10.5,30,HCMC 
1403,ST1403,10.5,30,HCMC 
1404,ST1404,10.5,30,HCMC 
1405,ST1405,10.5,30,HCMC 
1406,ST1406,10.5,30,HCMC 
1407,ST1407,10.5,30,HCMC 
1408,ST1408,10.5,30,HCMC 
1409,ST1409,10.5,30,HCMC 
1410,ST1410,10.5,30,HCMC 
1411,ST1411,10.5,30,HCMC 
1412,ST1412,10.5,30,HCMC 
1413,ST1413,10.5,30,HCMC 
1414,ST1414,10.5,30,HCMC 
1415,ST1415,10.5,30,HCMC 
1416,ST1416,10.5,30,HCMC 
1417,ST1417,10.5,30,HCMC 
1418,ST1418,10.5,30,HCMC 
1419,ST1419,10.5,30,HCMC 
1420,ST1420,10.5,30,HCMC 
1421,ST1421,10.5,30,HCMC 
1422,ST1422,10.5,30,HCMC 
1423,ST1423,10.5,30,HCMC 
1424,ST1424,10.5,30,HCMC 
1425,ST1425,10.5,30,HCMC 
1426,ST1426,10.5,30,HCMC 
1427,ST1427,10.5,30,HCMC 
1428,ST1428,10.5,30,HCMC 
1429,ST1429,10.5,30,HCMC 
1430,ST1430,10.5,30,HCMC 
1431,ST1431,10.5,30,HCMC 
1432,ST1432,10.5,30,HCMC 
1433,ST1433,10.5,30,HCMC 
1434,ST1434,10.5,30,HCMC 
1435,ST1435,10.5,30,HCMC 
1436,ST1436,10.5,30,HCMC 
1437,ST1437,10.5,30,HCMC 
1438,ST1438,10.5,30,HCMC 
1439,ST1439,10.5,30,HCMC 
1440,ST1440,10.5,30,HCMC 
1441,ST1441,10.5,30,HCMC 
1442,ST1442,10.5,30,HCMC 
1443,ST1443,10.5,30,HCMC 
1444,ST1444,10.5,30,HCMC 
1445,ST1445,10.5,30,HCMC 
1446,ST1446,10.5,30,HCMC 
1447,ST1447,10.5,30,HCMC 
1448,ST1448,10.5,30,HCMC 
1449,ST1449,10.5,30,HCMC 
1450,ST1450,10.5,30,HCMC 
1451,ST1451,10.5,30,HCMC 
1452,ST1452,10.5,30,HCMC 
1453,ST1453,10.5,30,HCMC 
1454,ST1454,10.5,30,HCMC 
1455,ST1455,10.5,30,HCMC 
1456,ST1456,10.5,30,HCMC 
1457,ST1457,10.5,30,HCMC 
1458,ST1458,10.5,30,HCMC 
1459,ST1459,10.5,30,HCMC 
1460,ST1460,10.5,30,HCMC 
1461,ST1461,10.5,30,HCMC 
1462,ST1462,10.5,30,HCMC 
1463,ST1463,10.5,30,HCMC 
1464,ST1464,10.5,30,HCMC 
1465,ST1465,10.5,30,HCMC 
1466,ST1466,10.5,30,HCMC 
1467,ST1467,10.5,30,HCMC 
1468,ST1468,10.5,30,HCMC 
1469,ST1469,10.5,30,HCMC 
1470,ST1470,10.5,30,HCMC 
1471,ST1471,10.5,30,HCMC 
1472,ST1472,10.5,30,HCMC 
1473,ST1473,10.5,30,HCMC 
1474,ST1474,10.5,30,HCMC 
1475,ST1475,10.5,30,HCMC 
1476,ST1476,10.5,30,HCMC 
1477,ST1477,10.5,30,HCMC 
1478,ST1478,10.5,30,HCMC 
1479,ST1479,10.5,30,HCMC 
1480,ST1480,10.5,30,HCMC 
1481,ST1481,10.5,30,HCMC 
1482,ST1482,10.5,30,HCMC 
1483,ST1483,10.5,30,HCMC 
1484,ST1484,10.5,30,HCMC 
1485,ST1485,10.5,30,HCMC 
1486,ST1486,10.5,30,HCMC 
1487,ST1487,10.5,30,HCMC 
1488,ST1488,10.5,30,HCMC 
1489,ST1489,10.5,30,HCMC 
1490,ST1490,10.5,30,HCMC 
1491,ST1491,10.5,30,HCMC 
1492,ST1492,10.5,30,HCMC 
1493,ST1493,10.5,30,HCMC 
1494,ST1494,10.5,30,HCMC 
1495,ST1495,10.5,30,HCMC 
1496,ST1496,10.5,30,HCMC 
